config_from,config_to,hamming_dist
123399,517638,4
123399,517639,3
123399,517888,7
123399,517890,6
123399,517894,5
123399,518016,8
123399,518017,7
123399,518018,7
123399,518020,7
123399,518022,6
123399,518028,8
123399,518159,5
123399,518656,6
123399,518657,5
123399,518660,5
123399,518661,4
123399,518662,4
123399,518663,3
123399,518785,6
123399,518789,5
123399,518791,4
123399,518916,6
123399,519046,6
123399,519047,5
123399,519183,6
123399,519682,6
123399,519684,6
123399,519686,5
123399,519687,4
123399,519814,6
123399,519815,5
123399,519938,7
123399,519942,6
123399,520065,8
123399,520070,7
123399,520071,6
123399,520710,4
123399,520832,7
123399,520834,6
123399,520838,5
123399,521862,6
123399,523008,8
123399,523012,7
123399,524166,8
123399,540672,8
123399,541184,7
123399,541192,8
123399,558626,8
123399,558634,9
123399,573960,7
123399,580119,6
123399,580359,6
123399,580375,7
123399,581143,7
123399,584455,4
123399,588551,5
123399,598912,8
123399,599936,9
123399,600577,6
123399,600579,5
123399,600707,6
123399,600960,9
123399,601731,7
123399,601735,6
123399,601799,7
123399,601990,8
123399,601991,7
123399,606978,6
123399,606982,5
123399,607108,7
123399,607110,6
123399,616966,4
123399,616967,3
123399,621446,7
123399,623104,6
123399,623232,7
123399,623239,4
123399,623488,8
123399,623490,7
123399,623492,7
123399,624128,7
123399,624130,6
123399,624134,5
123399,624162,7
123399,624262,6
123399,624384,8
123399,624388,7
123399,624512,9
123399,624514,8
123399,624516,8
123399,624518,7
123399,625286,6
123399,626306,8
123399,626310,7
123399,626562,9
123399,626567,7
123399,629382,7
123399,630662,9
123399,631296,5
123399,631298,4
123399,631300,4
123399,631302,3
123399,631303,2
123399,631424,6
123399,631425,5
123399,631426,5
123399,631431,3
123399,631680,7
123399,631681,6
123399,631682,6
123399,631686,5
123399,632320,6
123399,632322,5
123399,632324,5
123399,632326,4
123399,632327,3
123399,632452,6
123399,632454,5
123399,632704,8
123399,632706,7
123399,632710,6
123399,633344,6
123399,633345,5
123399,633346,5
123399,633347,4
123399,633351,3
123399,633474,6
123399,633475,5
123399,633728,8
123399,634368,7
123399,634370,6
123399,634374,5
123399,634498,7
123399,634499,6
123399,634502,6
123399,634503,5
123399,634752,9
123399,634754,8
123399,634758,7
123399,636548,7
123399,636550,6
123399,636551,5
123399,636804,8
123399,637442,6
123399,637446,5
123399,637574,6
123399,637824,9
123399,638599,6
123399,638848,10
123399,638850,9
123399,638854,8
123399,639488,5
123399,639490,4
123399,639491,3
123399,639494,3
123399,639496,6
123399,639618,5
123399,639620,5
123399,639622,4
123399,639744,6
123399,639746,5
123399,639876,6
123399,639878,5
123399,640002,6
123399,640512,6
123399,640514,5
123399,640515,4
123399,640518,4
123399,640520,7
123399,640522,6
123399,640640,7
123399,640770,6
123399,640772,6
123399,640896,8
123399,640898,7
123399,640902,6
123399,641536,6
123399,641926,6
123399,642820,7
123399,643074,6
123399,643078,5
123399,644098,7
123399,646679,6
123399,647680,4
123399,647682,3
123399,647683,2
123399,647684,3
123399,647685,2
123399,647686,2
123399,647687,1
123399,647808,5
123399,647809,4
123399,647810,4
123399,647811,3
123399,647814,3
123399,647815,2
123399,647940,4
123399,647942,3
123399,647943,2
123399,648066,5
123399,648070,4
123399,648071,3
123399,648704,5
123399,648706,4
123399,648707,3
123399,648710,3
123399,648711,2
123399,648832,6
123399,648834,5
123399,648839,3
123399,648964,5
123399,649088,7
123399,649094,5
123399,649095,4
123399,649728,5
123399,649734,3
123399,649735,2
123399,649856,6
123399,649858,5
123399,649859,4
123399,649862,4
123399,649863,3
123399,649990,4
123399,649991,3
123399,650112,7
123399,650114,6
123399,650118,5
123399,650119,4
123399,650752,6
123399,650754,5
123399,650758,4
123399,650759,3
123399,650880,7
123399,650882,6
123399,650886,5
123399,651010,6
123399,651012,6
123399,651014,5
123399,651136,8
123399,651138,7
123399,651142,6
123399,651783,2
123399,652166,5
123399,653826,5
123399,653830,4
123399,653831,3
123399,654208,8
123399,654214,6
123399,654850,6
123399,654854,5
123399,654855,4
123399,654871,5
123399,654976,8
123399,654983,5
123399,655110,6
123399,655232,9
123399,655234,8
123399,655238,7
123399,731008,10
123399,738054,6
123399,738182,7
123399,754566,7
123399,755072,11
123399,755584,10
123399,755586,9
123399,755590,8
123399,757510,8
123399,757634,10
123399,757639,8
123399,761734,10
123399,761735,9
123399,762369,5
123399,762370,5
123399,762497,6
123399,762754,7
123399,763394,6
123399,763399,4
123399,763526,6
123399,763527,5
123399,763776,9
123399,763778,8
123399,763782,7
123399,765570,8
123399,765571,7
123399,765575,6
123399,765824,10
123399,765826,9
123399,765827,8
123399,765830,8
123399,767872,10
123399,769667,8
123399,769922,10
123399,769923,9
123399,769926,9
123399,769955,10
123399,770822,5
123399,771074,7
123399,771078,6
123399,771590,5
123399,771970,8
123399,771974,7
123399,778752,5
123399,778753,4
123399,778754,4
123399,778755,3
123399,778756,4
123399,778758,3
123399,778759,2
123399,778881,5
123399,778882,5
123399,778884,5
123399,778886,4
123399,778887,3
123399,779136,7
123399,779138,6
123399,779142,5
123399,779776,6
123399,779782,4
123399,779910,5
123399,780166,6
123399,780800,6
123399,780801,5
123399,780802,5
123399,780803,4
123399,780806,4
123399,780807,3
123399,780929,6
123399,781062,5
123399,781184,8
123399,781190,6
123399,781191,5
123399,781831,4
123399,781959,5
123399,782214,7
123399,782215,6
123399,784256,9
123399,784898,6
123399,785152,8
123399,785280,9
123399,785282,8
123399,785286,7
123399,785287,6
123399,785926,6
123399,786048,9
123399,786055,6
123399,786182,7
123399,786304,10
123399,786306,9
123399,786308,9
123399,786309,8
123399,786310,8
123399,786311,7
123399,803328,8
123399,811520,7
123399,811776,8
123399,811784,9
123399,836096,7
123399,837126,6
123399,861056,9
123399,861057,8
123399,861059,7
123399,861700,7
123399,861702,6
123399,869248,9
123399,877056,6
123399,877064,7
123399,877190,5
123399,877320,8
123399,877440,8
123399,885248,7
123399,885249,6
123399,885376,8
123399,885380,7
123399,885632,9
123399,885764,8
123399,885892,9
123399,886272,8
123399,886276,7
123399,886278,6
123399,886400,9
123399,886404,8
123399,886405,7
123399,886530,8
123399,886532,8
123399,886534,7
123399,886656,10
123399,886658,9
123399,886660,9
123399,887430,7
123399,888578,9
123399,888579,8
123399,888706,10
123399,893440,6
123399,893441,5
123399,893569,6
123399,893574,5
123399,893702,5
123399,893824,8
123399,894464,7
123399,894466,6
123399,894470,5
123399,894594,7
123399,894596,7
123399,894597,6
123399,894598,6
123399,894599,5
123399,894854,7
123399,896514,7
123399,896518,6
123399,896642,8
123399,896646,7
123399,896771,7
123399,896902,8
123399,901125,5
123399,901127,4
123399,901632,6
123399,901633,5
123399,901636,5
123399,901637,4
123399,901638,4
123399,901764,6
123399,901765,5
123399,902016,8
123399,902022,6
123399,902658,6
123399,902914,7
123399,903040,9
123399,903042,8
123399,904070,7
123399,909824,5
123399,909826,4
123399,909828,4
123399,909830,3
123399,909831,2
123399,909858,5
123399,909952,6
123399,909958,4
123399,909959,3
123399,910208,7
123399,910209,6
123399,910210,6
123399,910214,5
123399,910854,4
123399,910855,3
123399,910976,7
123399,911238,6
123399,911239,5
123399,911872,6
123399,911875,4
123399,912134,5
123399,912262,6
123399,912263,5
123399,912896,7
123399,912902,5
123399,913286,7
123399,913926,4
123399,913927,3
123399,917382,8
123399,951950,10
123399,959110,7
123399,959118,8
123399,960142,9
123399,999424,9
123399,1007629,7
123399,1016452,8
123399,1016582,7
123399,1016704,10
123399,1016708,9
123399,1016710,8
123399,1016832,10
123399,1017344,9
123399,1017346,8
123399,1017350,7
123399,1017472,10
123399,1017476,9
123399,1017477,8
123399,1017479,7
123399,1017486,9
123399,1017602,9
123399,1017606,8
123399,1017728,11
123399,1017730,10
123399,1017734,9
123399,1017735,8
123399,1017742,10
123399,1018754,10
123399,1019654,9
123399,1019778,11
123399,1019782,10
123399,1024000,8
123399,1024514,6
123399,1024641,7
123399,1024642,7
123399,1024644,7
123399,1024645,6
123399,1024646,6
123399,1024770,7
123399,1024774,6
123399,1024898,8
123399,1024900,8
123399,1025024,9
123399,1025536,8
123399,1025538,7
123399,1025539,6
123399,1025542,6
123399,1025543,5
123399,1025666,8
123399,1025667,7
123399,1025669,7
123399,1025670,7
123399,1025671,6
123399,1025794,8
123399,1025798,7
123399,1025799,6
123399,1025920,10
123399,1025922,9
123399,1025924,9
123399,1025926,8
123399,1025927,7
123399,1026946,9
123399,1027079,7
123399,1027586,8
123399,1027587,7
123399,1027590,7
123399,1027591,6
123399,1027623,7
123399,1027639,8
123399,1027712,10
123399,1027714,9
123399,1027718,8
123399,1027842,9
123399,1027843,8
123399,1027969,10
123399,1027970,10
123399,1027971,9
123399,1027974,9
123399,1027975,8
123399,1032065,11
123399,1032069,10
123399,1032192,8
123399,1032704,7
123399,1032706,6
123399,1033088,9
123399,1033094,7
123399,1033095,6
123399,1033728,8
123399,1033730,7
123399,1033984,9
123399,1034114,9
123399,1034118,8
123399,1034119,7
123399,1035776,9
123399,1040384,7
123399,1040896,6
123399,1040897,5
123399,1040898,5
123399,1040899,4
123399,1040902,4
123399,1040903,3
123399,1041028,6
123399,1041030,5
123399,1041154,6
123399,1041280,8
123399,1041281,7
123399,1041282,7
123399,1041283,6
123399,1041285,6
123399,1041286,6
123399,1041287,5
123399,1041920,7
123399,1041922,6
123399,1041923,5
123399,1041926,5
123399,1041927,4
123399,1042052,7
123399,1042054,6
123399,1042176,8
123399,1042178,7
123399,1042182,6
123399,1042304,9
123399,1042305,8
123399,1042306,8
123399,1042308,8
123399,1042310,7
123399,1042311,6
123399,1042945,6
123399,1042947,5
123399,1042950,5
123399,1042951,4
123399,1043206,6
123399,1043330,8
123399,1043334,7
123399,1043335,6
123399,1043968,8
123399,1043971,6
123399,1043974,6
123399,1043975,5
123399,1044007,6
123399,1044096,9
123399,1044098,8
123399,1044102,7
123399,1044103,6
123399,1044230,7
123399,1044354,9
123399,1044358,8
123399,1044359,7
123399,1044992,7
123399,1044998,5
123399,1045120,8
123399,1045248,8
123399,1047296,9
123399,1048103,7
123399,1048119,8
123399,1048452,10
123399,1048453,9
123399,1048454,9
123399,1048455,8
450567,2,7
450567,66,8
450567,455,8
450567,512,9
450567,1024,9
450567,1026,8
450567,1090,9
450567,2560,10
450567,5187,9
450567,5194,11
450567,5195,10
450567,5699,10
450567,5703,9
450567,5711,10
450567,6645,13
450567,8192,7
450567,8208,8
450567,9216,8
450567,9218,7
450567,9728,9
450567,12362,9
450567,13386,10
450567,16384,7
450567,16388,6
450567,16464,9
450567,16711,6
450567,16839,7
450567,16900,7
450567,17408,8
450567,20606,10
450567,23029,12
450567,23031,11
450567,24592,7
450567,24656,8
450567,25600,7
450567,26112,8
450567,26999,8
450567,28746,8
450567,31095,9
450567,31223,10
450567,41984,7
450567,41986,6
450567,44034,7
450567,49152,6
450567,49664,7
450567,49671,4
450567,50695,5
450567,50822,7
450567,57350,3
450567,57351,2
450567,57415,3
450567,65536,9
450567,68614,9
450567,98304,8
450567,98944,10
450567,99072,10
450567,99200,11
450567,99202,10
450567,99334,7
450567,99590,8
450567,99840,10
450567,99841,9
450567,100096,11
450567,100224,12
450567,101382,8
450567,101888,11
450567,101890,10
450567,102018,11
450567,102278,11
450567,106502,5
450567,107136,9
450567,108032,9
450567,108160,10
450567,108162,9
450567,108288,10
450567,108416,11
450567,108418,10
450567,108422,9
450567,108550,6
450567,109056,9
450567,109058,8
450567,109568,9
450567,109570,8
450567,110080,10
450567,110336,11
450567,110464,12
450567,110466,11
450567,110470,10
450567,114310,10
450567,114562,12
450567,114566,11
450567,114626,13
450567,114753,7
450567,114758,6
450567,115014,7
450567,115204,7
450567,115207,5
450567,115264,9
450567,115334,7
450567,115458,8
450567,115586,9
450567,115590,8
450567,116358,8
450567,117252,8
450567,117254,7
450567,117255,6
450567,117380,9
450567,117382,8
450567,117638,9
450567,118278,8
450567,118406,9
450567,118657,11
450567,118662,10
450567,122880,6
450567,122886,4
450567,122944,7
450567,122946,6
450567,122950,5
450567,123392,7
450567,123396,6
450567,123398,5
450567,123456,8
450567,123520,8
450567,123522,7
450567,123778,8
450567,124417,7
450567,124422,6
450567,124934,5
450567,125442,7
450567,125570,8
450567,125958,6
450567,126470,7
450567,126598,8
450567,126849,10
450567,126851,9
450567,130694,9
450567,130950,10
450567,155649,4
450567,180743,3
450567,188417,3
450567,188423,1
450567,188481,4
450567,191014,5
450567,192038,6
450567,219513,13
450567,233090,10
450567,238464,9
450567,241153,8
450567,242560,10
450567,245634,11
450567,245698,12
450567,256519,4
450567,257537,7
450567,257670,7
450567,257671,6
450567,260930,9
450567,260934,8
450567,261767,7
450567,261894,8
450567,261958,9
450567,262022,9
450567,262144,7
450567,262146,6
450567,262150,5
450567,262152,8
450567,262270,9
450567,262271,8
450567,262599,7
450567,262656,8
450567,262664,9
450567,263172,7
450567,263173,6
450567,263235,7
450567,263239,6
450567,263243,8
450567,263247,7
450567,263259,9
450567,263295,9
450567,263495,7
450567,263623,8
450567,263680,9
450567,266367,9
450567,270344,7
450567,270408,8
450567,271362,6
450567,271872,8
450567,272000,9
450567,278528,6
450567,278529,5
450567,278530,5
450567,278532,5
450567,278533,4
450567,278534,4
450567,278536,7
450567,278560,7
450567,278561,6
450567,278596,6
450567,278597,5
450567,278598,5
450567,278600,8
450567,278605,6
450567,278615,5
450567,278617,8
450567,278619,7
450567,278654,8
450567,278655,7
450567,278791,4
450567,278854,6
450567,278855,5
450567,279040,7
450567,279044,6
450567,279045,5
450567,279046,5
450567,279047,4
450567,279048,8
450567,279168,8
450567,279553,6
450567,279557,5
450567,279578,8
450567,279579,7
450567,279642,9
450567,279643,8
450567,280581,5
450567,282711,6
450567,282743,7
450567,282750,9
450567,282751,8
450567,286720,5
450567,286721,4
450567,286727,2
450567,286792,7
450567,287232,6
450567,287488,7
450567,287744,6
450567,287748,5
450567,287749,4
450567,288773,4
450567,289137,9
450567,289141,8
450567,289143,7
450567,290161,10
450567,290890,7
450567,290903,5
450567,292865,6
450567,293121,7
450567,293185,8
450567,293201,9
450567,293233,10
450567,293239,8
450567,293367,9
450567,293889,7
450567,294257,11
450567,294916,5
450567,294919,3
450567,294990,6
450567,295424,7
450567,295428,6
450567,295937,6
450567,295941,5
450567,295943,4
450567,296391,7
450567,296448,8
450567,296449,7
450567,296450,7
450567,296452,7
450567,296582,7
450567,296706,8
450567,303111,2
450567,304134,4
450567,304644,6
450567,304646,5
450567,311296,5
450567,311300,4
450567,311302,3
450567,311303,2
450567,311310,4
450567,311311,3
450567,311361,5
450567,311374,5
450567,311375,4
450567,311377,6
450567,311385,7
450567,311388,7
450567,311389,6
450567,311390,6
450567,311422,7
450567,311423,6
450567,311631,5
450567,311646,7
450567,311647,6
450567,311808,6
450567,311809,5
450567,311812,5
450567,311813,4
450567,311814,4
450567,311815,3
450567,312071,4
450567,312325,4
450567,312327,3
450567,312385,6
450567,312389,5
450567,312391,4
450567,312401,7
450567,312836,6
450567,312838,5
450567,312839,4
450567,312966,6
450567,319492,3
450567,319494,2
450567,319495,1
450567,319558,3
450567,319751,2
450567,319814,4
450567,320006,3
450567,320007,2
450567,320263,3
450567,320577,5
450567,320581,4
450567,321028,5
450567,321031,3
450567,321287,4
450567,327680,8
450567,327682,7
450567,329218,9
450567,329606,10
450567,337538,9
450567,337794,10
450567,337798,9
450567,344064,7
450567,344066,6
450567,344068,6
450567,344070,5
450567,344071,4
450567,344076,7
450567,344077,6
450567,344078,6
450567,344096,8
450567,344129,7
450567,344141,7
450567,344576,8
450567,344578,7
450567,344579,6
450567,344580,7
450567,344582,6
450567,344583,5
450567,344838,7
450567,344966,8
450567,345088,8
450567,345089,7
450567,345090,7
450567,345602,8
450567,352256,6
450567,352263,3
450567,352322,6
450567,353158,7
450567,353280,7
450567,353281,6
450567,356418,7
450567,356426,8
450567,360448,7
450567,360450,6
450567,360451,5
450567,360452,6
450567,360454,5
450567,360514,7
450567,360515,6
450567,360964,7
450567,361344,10
450567,361346,9
450567,361348,9
450567,361350,8
450567,361734,7
450567,361860,9
450567,361985,8
450567,361986,8
450567,361988,8
450567,362242,9
450567,362246,8
450567,362368,11
450567,362372,10
450567,362374,9
450567,363270,8
450567,364034,9
450567,364038,8
450567,364166,9
450567,364290,10
450567,364422,10
450567,369408,8
450567,369664,7
450567,370176,8
450567,370177,7
450567,370178,7
450567,370306,8
450567,370432,9
450567,370434,8
450567,370560,10
450567,370561,9
450567,370562,9
450567,370566,8
450567,372226,8
450567,372230,7
450567,372358,8
450567,372486,8
450567,372608,11
450567,372609,10
450567,372610,10
450567,372614,9
450567,376832,6
450567,376835,4
450567,376836,5
450567,376838,4
450567,376839,3
450567,376845,5
450567,376897,6
450567,376898,6
450567,376902,5
450567,376903,4
450567,376906,7
450567,376909,6
450567,376964,6
450567,376966,5
450567,376967,4
450567,377088,7
450567,377158,6
450567,377222,6
450567,377344,7
450567,377345,6
450567,377346,6
450567,377348,6
450567,377350,5
450567,377351,4
450567,377478,6
450567,377600,8
450567,377602,7
450567,377606,6
450567,377730,8
450567,377734,7
450567,377856,7
450567,377857,6
450567,377858,6
450567,377863,4
450567,377927,5
450567,378369,7
450567,378374,6
450567,378502,7
450567,378503,6
450567,378626,8
450567,378630,7
450567,378753,9
450567,379399,5
450567,380416,9
450567,380418,8
450567,380422,7
450567,380550,8
450567,380801,10
450567,385024,5
450567,385029,3
450567,385030,3
450567,385031,2
450567,385037,4
450567,385089,5
450567,385090,5
450567,385091,4
450567,385350,5
450567,385536,6
450567,385538,5
450567,385539,4
