config_from,config_to,t_to
769959,888322,81
769959,1044358,81
769959,492804,81
769959,364422,81
769959,753543,81
769959,634754,81
769959,1042055,81
769959,638880,81
769959,769830,81
769959,1027970,81
769959,1019780,81
769959,763778,81
769959,769927,81
769959,503687,81
769959,1017730,81
769959,912898,81
769959,114566,81
769959,913284,81
769959,107398,81
769959,1027975,81
769959,495495,81
769959,638647,81
769959,500611,81
769959,900999,81
769959,1025927,81
769959,507527,81
769959,901006,81
769959,524166,81
769959,671111,81
769959,507790,81
769959,524198,81
769959,1027975,81
769959,769975,81
769959,886656,81
769959,372614,81
769959,102279,81
769959,370562,81
769959,765831,81
769959,1032070,81
769959,888586,81
769959,626566,81
769959,114566,81
769959,1027974,81
769959,1043974,81
769959,638886,81
769959,765826,81
769959,769926,81
769959,1042311,81
769959,245639,81
769959,671231,81
769959,362240,81
769959,638899,81
769959,1044359,81
769959,1027975,81
769959,130951,81
769959,362374,81
769959,1048454,81
769959,782215,81
769959,1025926,81
769959,1024928,81
516865,757638,81
516865,386951,81
516865,518020,81
516865,1043974,81
516865,1042304,81
516865,1048455,81
516865,377728,81
516865,362368,81
516865,257920,81
516865,361351,81
516865,960000,81
516865,262412,81
516865,1025920,81
516865,913287,81
516865,781829,81
516865,623488,81
516865,1025922,81
516865,257922,81
516865,107009,81
516865,1024902,81
516865,1042310,81
516865,1031971,81
516865,116610,81
516865,769671,81
516865,493315,81
516865,763776,81
516865,1044358,81
516865,287238,81
516865,516992,81
516865,1041287,81
516865,372610,81
516865,329604,81
516865,1027586,81
516865,123782,81
516865,779142,81
516865,1030019,81
516865,503687,81
516865,519942,81
516865,1027970,81
516865,647680,81
516865,372617,81
516865,650113,81
516865,894466,81
516865,1025921,81
516865,516614,81
516865,885632,81
516865,886662,81
516865,1,81
516865,891781,81
516865,1019782,81
516865,1025926,81
516865,369281,81
516865,974855,81
516865,500610,81
516865,519942,81
516865,886662,81
516865,893446,81
516865,369542,81
516865,311299,81
516865,98816,81
516865,361990,81
516865,385536,81
516865,501638,81
516865,1025926,81
516865,99202,81
516865,635906,81
516865,500224,81
516865,1008129,81
516865,910848,81
516865,1042311,81
516865,501633,81
516865,321030,81
516865,385792,81
516865,1032066,81
516865,1048455,81
516865,763783,81
516865,648832,81
516865,1027586,81
516865,493440,81
516865,1044098,81
516865,763395,81
516865,377350,81
516865,781185,81
516865,765824,81
516865,1025792,81
516865,509830,81
516865,503682,81
516865,112519,81
516865,516998,81
516865,894848,81
516865,1017733,81
516865,501506,81
516865,385920,81
516865,893570,81
516865,109056,81
516865,501248,81
516865,1042311,81
516865,377740,81
516865,894854,81
516865,959365,81
1032070,1027974,81
1032070,237050,81
1032070,492290,81
1032070,1025926,81
1032070,520070,81
1032070,765830,81
1032070,894854,81
1032070,1044359,81
1032070,1040898,81
1032070,385926,81
1032070,245506,81
1032070,626311,81
1032070,769922,81
1032070,1048322,81
1032070,1027971,81
1032070,764551,81
1032070,1027971,81
1032070,1025927,81
1032070,634754,81
1032070,517634,81
1032070,262017,81
1032070,1019783,81
1032070,638855,81
1032070,1027975,81
1032070,1048575,81
1032070,1041031,81
1032070,1017734,81
1032070,966660,81
1032070,360198,81
1032070,894854,81
1032070,1024898,81
1032070,492550,81
1032070,769927,81
1032070,385794,81
1032070,1032071,81
1032070,651142,81
1032070,900773,81
1032070,754438,81
1032070,650752,81
1032070,632708,81
1032070,516866,81
1032070,765824,81
1032070,503687,81
1032070,1025664,81
1032070,1027974,81
1032070,386950,81
1032070,1032071,81
1032070,769927,81
1032070,1042050,81
1032070,769921,81
1032070,634752,81
1032070,654978,81
1032070,1044359,81
1032070,782215,81
1032070,634754,81
1032070,1027974,81
1032070,886402,81
1032070,1027975,81
1032070,624130,81
1032070,765831,81
1032070,765830,81
1032070,632710,81
1032070,1044359,81
1032070,769926,81
1032070,362242,81
1032070,376710,81
1032070,1025925,81
1032070,369536,81
1032070,369408,81
1032070,377728,81
1032070,1027974,81
1032070,114566,81
1032070,894854,81
1032070,377728,81
1032070,106406,81
1032070,1025923,81
1032070,564663,81
1032070,1047940,81
1032070,1027975,81
1032070,1025920,81
1032070,769927,81
1032070,1044354,81
1032070,362374,81
1032070,786311,81
1032070,1027974,81
1032070,1025927,81
1032070,649094,81
1032070,786311,81
1032070,362374,81
1032070,364422,81
1032070,1025923,81
1032070,1026947,81
1032070,362374,81
1032070,885638,81
1032070,651138,81
1032070,1025926,81
1032070,765826,81
1032070,959374,81
1032070,1027975,81
1032070,1032070,81
376832,780290,81
376832,122882,81
376832,1042310,81
376832,442368,81
376832,386560,81
376832,507904,81
376832,377348,81
376832,353154,81
376832,370182,81
376832,107398,81
376832,902918,81
376832,278528,81
376832,377344,81
376832,369414,81
376832,868356,81
376832,517639,81
376832,360960,81
376832,262216,81
376832,360448,81
376832,377736,81
376832,328704,81
376832,385536,81
376832,110464,81
376832,99328,81
376832,492544,81
376832,409689,81
376832,257920,81
376832,516097,81
376832,516993,81
376832,362246,81
376832,519680,81
376832,361984,81
376832,262656,81
376832,278660,81
376832,493056,81
376832,634752,81
376832,451463,81
376832,378374,81
376832,516868,81
376832,1032704,81
376832,370560,81
376832,263168,81
376832,1040902,81
376832,896899,81
376832,362368,81
376832,650881,81
376832,492416,81
376832,507908,81
376832,500737,81
376832,262152,81
376832,360962,81
376832,361986,81
376832,634370,81
376832,376832,81
376832,470918,81
376832,617984,81
376832,516117,81
376832,638464,81
376832,99334,81
376832,510722,81
376832,312836,81
376832,344065,81
376832,1025922,81
376832,370304,81
376832,295424,81
376832,501636,81
376832,1016833,81
376832,632449,81
376832,17415,81
376832,623104,81
376832,425985,81
376832,394241,81
376832,108038,81
376832,107136,81
376832,519046,81
376832,329152,81
376832,910208,81
376832,278789,81
376832,115200,81
376832,336390,81
376832,98880,81
376832,360453,81
376832,1040393,81
376832,80,81
376832,115206,81
376832,1030023,81
376832,442368,81
376832,493062,81
376832,118278,81
376832,651139,81
376832,631424,81
376832,278600,81
376832,1033094,81
376832,361226,81
376832,1033092,81
376832,344576,81
376832,1016322,81
376832,894854,81
376832,377856,81
376832,352320,81
1024903,1023911,81
1024903,493312,81
1024903,896898,81
1024903,763778,81
1024903,115202,81
1024903,362118,81
1024903,1041282,81
1024903,1044355,81
1024903,501638,81
1024903,1024902,81
1024903,1044359,81
1024903,1025927,81
1024903,638854,81
1024903,625312,81
1024903,500611,81
1024903,763782,81
1024903,1027975,81
1024903,1025671,81
1024903,16898,81
1024903,486281,81
1024903,362374,81
1024903,624518,81
1024903,493446,81
1024903,912902,81
1024903,493446,81
1024903,634758,81
1024903,1025923,81
1024903,254850,81
1024903,1025921,81
1024903,1042311,81
1024903,622532,81
1024903,126854,81
1024903,103936,81
1024903,1025927,81
1024903,1016710,81
1024903,1027975,81
1024903,1025922,81
1024903,626566,81
1024903,1032071,81
1024903,632320,81
1024903,362374,81
1024903,509698,81
1024903,1027975,81
1024903,632320,81
1024903,1033094,81
1024903,1019782,81
1024903,1025927,81
1024903,769958,81
1024903,1048455,81
1024903,1017733,81
1024903,98944,81
1024903,1044102,81
1024903,1044359,81
1024903,516998,81
1024903,1025926,81
1024903,112518,81
1024903,110086,81
1024903,1027847,81
1024903,1032078,81
1024903,344964,81
1024903,769958,81
1024903,886274,81
1024903,1017735,81
1024903,516998,81
1024903,99840,81
1024903,1025922,81
1024903,626566,81
1024903,1025927,81
1024903,270848,81
1024903,1025926,81
1024903,911110,81
1024903,1019783,81
1024903,900998,81
1024903,1025924,81
1024903,1027971,81
1024903,362246,81
1024903,769926,81
1024903,1042307,81
1024903,896902,81
1024903,1041287,81
1024903,1044358,81
1024903,650882,81
1024903,100226,81
1024903,638608,81
1024903,1032071,81
1024903,107008,81
1024903,377607,81
1024903,1017730,81
1024903,508416,81
1024903,1027971,81
1024903,1027975,81
1024903,507782,81
1024903,632704,81
1024903,894854,81
1024903,1033092,81
1024903,894598,81
1024903,1025926,81
1024903,769927,81
1024903,650118,81
1024903,765831,81
377348,639577,81
377348,362372,81
377348,120,81
377348,123520,81
377348,993158,81
377348,450566,81
377348,893570,81
377348,652801,81
377348,632710,81
377348,503682,81
377348,787975,81
377348,1024512,81
377348,110466,81
377348,886274,81
377348,1027974,81
377348,362438,81
377348,110464,81
377348,634775,81
377348,1041280,81
377348,364423,81
377348,501632,81
377348,508420,81
377348,377602,81
377348,386944,81
377348,369536,81
377348,994818,81
377348,369414,81
377348,99840,81
377348,524164,81
377348,559748,81
377348,394241,81
377348,386560,81
377348,126850,81
377348,361478,81
377348,951047,81
377348,933889,81
377348,631298,81
377348,853506,81
377348,468482,81
377348,108096,81
377348,328576,81
377348,361348,81
377348,886662,81
377348,500614,81
377348,377344,81
377348,519047,81
377348,509442,81
377348,894848,81
377348,99840,81
377348,839686,81
377348,263232,81
377348,493442,81
377348,385538,81
377348,364422,81
377348,520070,81
377348,774018,81
377348,1042055,81
377348,378752,81
377348,459777,81
377348,376838,81
377348,101120,81
377348,328576,81
377348,263942,81
377348,108416,81
377348,1042178,81
377348,910214,81
377348,516999,81
377348,34432,81
377348,909831,81
377348,98816,81
377348,388614,81
377348,894466,81
377348,13441,81
377348,911238,81
377348,624386,81
377348,378758,81
377348,377734,81
377348,385536,81
377348,634368,81
377348,377600,81
377348,894886,81
377348,254469,81
377348,90112,81
377348,640518,81
377348,483848,81
377348,650758,81
377348,377350,81
377348,894854,81
377348,519942,81
377348,926209,81
377348,386566,81
377348,113543,81
377348,377350,81
377348,376840,81
377348,372486,81
377348,388998,81
377348,910848,81
377348,492420,81
377348,370178,81
377348,647808,81
1025927,1044359,91
1025927,1027975,91
1025927,385536,91
1025927,385922,91
1025927,769923,91
1025927,362374,91
1025927,362246,91
1025927,493446,91
1025927,262208,91
1025927,503687,91
1025927,1024903,91
1025927,1027970,91
1025927,478086,91
1025927,1032068,91
1025927,1027714,91
1025927,1023887,91
1025927,1027975,91
1025927,626438,91
1025927,885638,91
1025927,518023,91
1025927,647840,91
1025927,1042310,91
1025927,765826,91
1025927,1017350,91
1025927,520070,91
1025927,1027975,91
1025927,782208,91
1025927,700334,91
1025927,651136,91
1025927,759686,91
1025927,769665,91
1025927,361990,91
1025927,370566,91
1025927,1044358,91
1025927,781959,91
1025927,649094,91
1025927,501638,91
1025927,520071,91
1025927,516994,91
1025927,893830,91
1025927,1027975,91
1025927,501638,91
1025927,362368,91
1025927,1025920,91
1025927,1027975,91
1025927,820871,91
1025927,1027847,91
1025927,1042311,91
1025927,1025920,91
1025927,1017730,91
1025927,1042310,91
1025927,626566,91
1025927,968327,91
1025927,626176,91
1025927,388736,91
1025927,1045383,91
1025927,1025926,91
1025927,372614,91
1025927,1017734,91
1025927,1043330,91
1025927,765574,91
1025927,372620,91
1025927,638466,91
1025927,786311,91
1025927,630660,91
1025927,1042310,91
1025927,493446,91
1025927,126854,91
1025927,388998,91
1025927,99206,91
1025927,1027974,91
1025927,1044358,91
1025927,1025927,91
1025927,910210,91
1025927,886662,91
1025927,894470,91
1025927,1017734,91
1025927,638854,91
1025927,523141,91
1025927,361990,91
1025927,1025926,91
1025927,101254,91
1025927,518022,91
1025927,1042182,91
1025927,905092,91
1025927,501641,91
1025927,1045382,91
1025927,501634,91
1025927,517889,91
1025927,378370,91
1025927,362372,91
1025927,1025927,91
1025927,1017734,91
1025927,468864,91
1025927,1042310,91
1025927,762755,91
1025927,377604,91
1025927,1008512,91
1025927,650113,91
1025927,1017734,91
1027719,110336,91
1027719,919431,91
1027719,385922,91
1027719,894854,91
1027719,1048471,91
1027719,1027715,91
1027719,634368,91
1027719,372614,91
1027719,386822,91
1027719,626434,91
1027719,1027975,91
1027719,1043974,91
1027719,1042310,91
1027719,501510,91
1027719,786311,91
1027719,1027975,91
1027719,1032102,91
1027719,1044359,91
1027719,1027970,91
1027719,1041286,91
1027719,108032,91
1027719,381991,91
1027719,638721,91
1027719,1047207,91
1027719,1027975,91
1027719,638854,91
1027719,634758,91
1027719,493446,91
1027719,524166,91
1027719,651142,91
1027719,765830,91
1027719,126850,91
1027719,1025926,91
1027719,1023886,91
1027719,493063,91
1027719,769922,91
1027719,1044358,91
1027719,385927,91
1027719,524167,91
1027719,1044358,91
1027719,362372,91
1027719,100227,91
1027719,257927,91
1027719,1041281,91
1027719,501639,91
1027719,493447,91
1027719,638854,91
1027719,642951,91
1027719,630662,91
1027719,500610,91
1027719,769665,91
1027719,108162,91
1027719,1025923,91
1027719,769926,91
1027719,894854,91
1027719,501670,91
1027719,501638,91
1027719,493442,91
1027719,385922,91
1027719,638854,91
1027719,1043975,91
1027719,1044230,91
1027719,362374,91
1027719,1027971,91
1027719,377740,91
1027719,1025927,91
1027719,1025926,91
1027719,765838,91
1027719,1042311,91
1027719,1048455,91
1027719,501638,91
1027719,1044359,91
1027719,100228,91
1027719,370564,91
1027719,1044359,91
1027719,1042311,91
1027719,785926,91
1027719,1017735,91
1027719,1025926,91
1027719,106372,91
1027719,952198,91
1027719,1043362,91
1027719,452487,91
1027719,517890,91
1027719,911874,91
1027719,1025927,91
1027719,493062,91
1027719,519040,91
1027719,982919,91
1027719,1048455,91
1027719,360960,91
1027719,1032079,91
1027719,1024930,91
1027719,467981,91
1027719,501382,91
1027719,516225,91
1027719,500614,91
1027719,493442,91
1027719,1044358,91
1027719,1017729,91
886660,1041030,91
886660,632704,91
886660,364416,91
886660,500610,91
886660,519047,91
886660,1019527,91
886660,1046407,91
886660,500615,91
886660,520070,91
886660,361988,91
886660,1027971,91
886660,557568,91
886660,765831,91
886660,1027842,91
886660,913284,91
886660,626178,91
886660,624384,91
886660,508802,91
886660,304006,91
886660,626566,91
886660,520070,91
886660,126598,91
886660,362372,91
886660,370566,91
886660,1017735,91
886660,508806,91
886660,1027974,91
886660,896896,91
886660,116608,91
886660,311812,91
886660,640,91
886660,370560,91
886660,648065,91
886660,361990,91
886660,1025926,91
886660,1017734,91
886660,362368,91
886660,624512,91
886660,634758,91
886660,1017735,91
886660,880134,91
886660,765570,91
886660,1025671,91
886660,1025926,91
886660,786311,91
886660,769926,91
886660,508800,91
886660,886662,91
886660,364422,91
886660,110464,91
886660,1044358,91
886660,370178,91
886660,769664,91
886660,632708,91
886660,362374,91
886660,509830,91
886660,1025921,91
886660,1027975,91
886660,516998,91
886660,1041924,91
886660,901894,91
886660,1048455,91
886660,634752,91
886660,1025926,91
886660,1032071,91
886660,377600,91
886660,894854,91
886660,894854,91
886660,370176,91
886660,634791,91
886660,102274,91
886660,237446,91
886660,33280,91
886660,769926,91
886660,1040902,91
886660,630662,91
886660,1032066,91
886660,903042,91
886660,372614,91
886660,492872,91
886660,765830,91
886660,1027975,91
886660,626567,91
886660,501510,91
886660,1032071,91
886660,1025926,91
886660,1044359,91
886660,520070,91
886660,951814,91
886660,123520,91
886660,909826,91
886660,889863,91
886660,362242,91
886660,781831,91
886660,114566,91
886660,894848,91
886660,409863,91
886660,109527,91
886660,1025926,91
886660,497414,91
1044353,780834,91
1044353,1025926,91
1044353,392076,91
1044353,110470,91
1044353,362375,91
1044353,1044358,91
1044353,503695,91
1044353,508801,91
1044353,1025927,91
1044353,1041926,91
1044353,781827,91
1044353,1027847,91
1044353,765826,91
1044353,377734,91
1044353,634498,91
1044353,516996,91
1044353,638466,91
1044353,1025926,91
1044353,1025921,91
1044353,780166,91
1044353,517760,91
1044353,634496,91
1044353,780160,91
1044353,634758,91
1044353,769975,91
1044353,1042310,91
1044353,493446,91
1044353,1025923,91
1044353,378758,91
1044353,501637,91
1044353,1048455,91
1044353,1025926,91
1044353,388998,91
1044353,1044359,91
1044353,1027974,91
1044353,631430,91
1044353,372230,91
1044353,769665,91
1044353,1025920,91
1044353,1044359,91
1044353,1017600,91
1044353,509831,91
1044353,370560,91
1044353,632448,91
1044353,518021,91
1044353,1024902,91
1044353,1027974,91
1044353,110470,91
1044353,634757,91
1044353,927631,91
1044353,503686,91
1044353,516999,91
1044353,767878,91
1044353,516992,91
1044353,1027974,91
1044353,763906,91
1044353,769952,91
1044353,1025923,91
1044353,690050,91
1044353,1036163,91
1044353,1041280,91
1044353,99200,91
1044353,362372,91
1044353,393094,91
1044353,361986,91
1044353,1032071,91
1044353,507778,91
1044353,634496,91
1044353,100230,91
1044353,1042311,91
1044353,1025537,91
1044353,386055,91
1044353,388608,91
1044353,1027973,91
1044353,624518,91
1044353,821126,91
1044353,1027974,91
