config_from,config_to,weight
1044356,501510,8
1044356,501511,4
1044356,501632,49
1044356,501633,1
1044356,501634,20
1044356,501635,14
1044356,501636,13
1044356,501638,59
1044356,501639,17
1044356,502656,7
1044356,502658,12
1044356,502662,2
1044356,503299,1
1044356,503424,3
1044356,503552,6
1044356,503554,11
1044356,503558,9
1044356,503559,1
1044356,503680,40
1044356,503681,8
1044356,503682,30
1044356,503684,69
1044356,503685,3
1044356,503686,128
1044356,503687,28
1044356,503692,1
1044356,504704,12
1044356,504712,1
1044356,504716,1
1044356,505728,1
1044356,505730,1
1044356,505732,8
1044356,505734,2
1044356,505735,7
1044356,506754,3
1044356,507393,1
1044356,507395,5
1044356,507778,1
1044356,507779,9
1044356,507780,16
1044356,507781,13
1044356,507782,6
1044356,507783,24
1044356,507788,9
1044356,508672,7
1044356,508800,13
1044356,508801,9
1044356,508802,6
1044356,508804,2
1044356,508805,1
1044356,508806,4
1044356,509696,1
1044356,509698,2
1044356,509824,2
1044356,509828,5
1044356,509830,13
1044356,509831,7
1044356,510720,3
1044356,510722,3
1044356,510728,1
1044356,510851,4
1044356,510854,7
1044356,510855,1
1044356,511752,1
1044356,511876,1
1044356,511878,17
1044356,511880,3
1044356,513927,4
1044356,514818,2
1044356,515974,5
1044356,515975,5
1044356,516107,10
1044356,516111,1
1044356,516480,7
1044356,516486,4
1044356,516487,5
1044356,516736,2
1044356,516864,10
1044356,516866,2
1044356,516992,111
1044356,516993,2
1044356,516994,9
1044356,516995,3
1044356,516996,13
1044356,516998,29
1044356,516999,15
1044356,517123,1
1044356,517125,5
1044356,517127,1
1044356,517131,1
1044356,517135,2
1044356,517639,1
1044356,517760,1
1044356,517888,5
1044356,517889,11
1044356,517890,16
1044356,517894,8
1044356,518016,45
1044356,518017,3
1044356,518018,10
1044356,518020,27
1044356,518021,2
1044356,518022,18
1044356,518023,16
1044356,519040,3
1044356,519041,4
1044356,519042,2
1044356,519043,11
1044356,519044,2
1044356,519046,6
1044356,519047,19
1044356,519055,3
1044356,519808,2
1044356,519936,4
1044356,519943,14
1044356,520064,35
1044356,520065,16
1044356,520066,2
1044356,520067,1
1044356,520068,94
1044356,520069,8
1044356,520070,85
1044356,520071,48
1044356,520072,2
1044356,520076,3
1044356,520077,1
1044356,520078,4
1044356,520079,7
1044356,520960,1
1044356,522119,1
1044356,522758,2
1044356,523008,2
1044356,523014,2
1044356,523136,1
1044356,523138,2
1044356,523151,2
1044356,523782,1
1044356,523783,4
1044356,524032,2
1044356,524038,5
1044356,524039,11
1044356,524160,2
1044356,524161,9
1044356,524162,8
1044356,524163,1
1044356,524164,6
1044356,524165,24
1044356,524166,55
1044356,524167,14
1044356,524169,3
1044356,524172,3
1044356,524173,3
1044356,524175,18
1044356,524198,1
1044356,558725,1
1044356,558727,2
1044356,558983,11
1044356,566918,8
1044356,566919,2
1044356,568966,2
1044356,573374,3
1044356,622082,2
1044356,623490,4
1044356,623494,11
1044356,624128,6
1044356,624130,3
1044356,624135,2
1044356,624256,1
1044356,624257,16
1044356,624258,4
1044356,624261,2
1044356,624263,1
1044356,624391,2
1044356,624512,8
1044356,624514,44
1044356,624518,20
1044356,625542,4
1044356,626176,12
1044356,626304,2
1044356,626305,3
1044356,626432,1
1044356,626562,12
1044356,626566,26
1044356,630400,5
1044356,630530,7
1044356,630658,3
1044356,630716,6
1044356,630717,1
1044356,630781,1
1044356,630783,3
1044356,631686,14
1044356,631687,3
1044356,632320,7
1044356,632321,1
1044356,632322,1
1044356,632323,1
1044356,632448,44
1044356,632450,14
1044356,632454,2
1044356,632704,7
1044356,632706,11
1044356,632710,24
1044356,633734,13
1044356,634371,2
1044356,634496,2
1044356,634497,3
1044356,634498,33
1044356,634500,3
1044356,634502,2
1044356,634752,1
1044356,634754,14
1044356,634755,1
1044356,634756,4
1044356,634758,59
1044356,634759,12
1044356,638722,1
1044356,638848,5
1044356,638850,4
1044356,638851,1
1044356,638853,4
1044356,638854,37
1044356,638855,17
1044356,638882,7
1044356,638908,1
1044356,638910,10
1044356,640512,3
1044356,640768,6
1044356,640770,5
1044356,640774,2
1044356,640775,2
1044356,647682,8
1044356,647686,1
1044356,648070,3
1044356,648071,2
1044356,648710,8
1044356,648834,1
1044356,649088,4
1044356,649090,1
1044356,649092,1
1044356,649094,12
1044356,649095,5
1044356,649730,7
1044356,649731,1
1044356,650118,15
1044356,650754,2
1044356,650755,1
1044356,650758,2
1044356,650759,1
1044356,650880,10
1044356,650887,4
1044356,651008,2
1044356,651010,5
1044356,651136,8
1044356,651138,4
1044356,651140,22
1044356,651141,1
1044356,651142,35
1044356,651143,20
1044356,651159,5
1044356,654214,2
1044356,654230,1
1044356,654262,2
1044356,655106,3
1044356,655234,3
1044356,655238,52
1044356,655266,2
1044356,655268,7
1044356,655270,17
1044356,655286,1
1044356,704438,3
1044356,704446,3
1044356,719766,1
1044356,720786,3
1044356,720790,6
1044356,720822,1
1044356,754566,19
1044356,755202,1
1044356,755586,4
1044356,755590,7
1044356,757376,3
1044356,757377,2
1044356,757638,10
1044356,761472,8
1044356,761602,3
1044356,762758,9
1044356,762759,2
1044356,763527,3
1044356,763776,3
1044356,763778,7
1044356,763782,5
1044356,763783,9
1044356,765702,10
1044356,765824,2
1044356,765826,30
1044356,765827,7
1044356,765828,3
1044356,765829,3
1044356,765830,35
1044356,765831,39
1044356,765862,1
1044356,767878,3
1044356,769539,1
1044356,769664,9
1044356,769667,7
1044356,769794,15
1044356,769798,5
1044356,769920,7
1044356,769922,1
1044356,769925,3
1044356,769926,26
1044356,769927,16
1044356,769935,8
1044356,769954,6
1044356,769958,7
1044356,769959,8
1044356,769967,2
1044356,769970,8
1044356,769974,2
1044356,769983,8
1044356,778752,3
1044356,778754,7
1044356,778880,4
1044356,779008,4
1044356,779136,2
1044356,779142,9
1044356,779143,9
1044356,779911,4
1044356,780166,13
1044356,780167,11
1044356,781827,1
1044356,781952,3
1044356,781958,9
1044356,781990,9
1044356,782208,2
1044356,782210,7
1044356,782211,2
1044356,782212,20
1044356,782214,58
1044356,782215,42
1044356,782230,14
1044356,782231,7
1044356,782246,9
1044356,783104,1
1044356,785302,4
1044356,785327,5
1044356,786048,3
1044356,786182,5
1044356,786306,2
1044356,786308,8
1044356,786311,15
1044356,786327,13
1044356,786339,1
1044356,786340,2
1044356,786343,1
1044356,786351,6
1044356,786367,12
1044356,820611,4
1044356,821126,7
1044356,821127,2
1044356,845318,1
1044356,885636,4
1044356,885638,4
1044356,886147,2
1044356,886400,3
1044356,886402,2
1044356,886656,10
1044356,886658,23
1044356,886659,1
1044356,886660,11
1044356,886662,23
1044356,887686,1
1044356,888704,1
1044356,888706,7
1044356,888708,2
1044356,888709,2
1044356,888710,12
1044356,890758,7
1044356,893828,6
1044356,893830,5
1044356,894466,6
1044356,894592,5
1044356,894594,1
1044356,894596,2
1044356,894598,2
1044356,894848,6
1044356,894849,1
1044356,894850,26
1044356,894851,1
1044356,894852,15
1044356,894854,45
1044356,896640,5
1044356,896642,1
1044356,896646,4
1044356,896896,12
1044356,896897,1
1044356,896898,15
1044356,896900,12
1044356,896901,3
1044356,896902,75
1044356,896903,1
1044356,896906,1
1044356,898688,1
1044356,898944,1
1044356,898946,1
1044356,898948,3
1044356,900992,2
1044356,900994,3
1044356,900996,7
1044356,900998,8
1044356,903041,2
1044356,903045,2
1044356,903046,15
1044356,903047,2
1044356,904078,6
1044356,905102,3
1044356,909824,8
1044356,909826,8
1044356,910208,4
1044356,910212,3
1044356,910214,1
1044356,910848,8
1044356,910850,11
1044356,910852,5
1044356,910854,10
1044356,910976,6
1044356,910980,4
1044356,910981,1
1044356,911232,2
1044356,911236,2
1044356,911237,2
1044356,911238,1
1044356,912006,1
1044356,912262,1
1044356,912896,13
1044356,912902,5
1044356,913024,1
1044356,913028,5
1044356,913030,4
1044356,913031,4
1044356,913152,5
1044356,913158,5
1044356,913280,2
1044356,913281,2
1044356,913282,3
1044356,913284,24
1044356,913286,48
1044356,913287,2
1044356,916998,8
1044356,917382,1
1044356,951681,1
1044356,951683,2
1044356,952193,1
1044356,952196,2
1044356,952197,2
1044356,960384,2
1044356,960388,7
1044356,960390,5
1044356,966543,4
1044356,974857,1
1044356,984582,1
1044356,992774,4
1044356,995202,1
1044356,1016322,2
1044356,1016326,1
1044356,1016704,6
1044356,1016705,1
1044356,1016710,13
1044356,1016711,18
1044356,1017346,5
1044356,1017350,4
1044356,1017602,1
1044356,1017606,7
1044356,1017728,27
1044356,1017729,8
1044356,1017730,68
1044356,1017731,14
1044356,1017732,14
1044356,1017734,63
1044356,1017735,14
1044356,1017742,8
1044356,1019654,8
1044356,1019776,9
1044356,1019778,6
1044356,1019780,3
1044356,1019781,7
1044356,1019782,15
1044356,1019783,6
1044356,1019790,5
1044356,1020295,1
1044356,1020807,8
1044356,1021318,4
1044356,1021830,6
1044356,1021831,4
1044356,1023366,2
1044356,1023878,19
1044356,1024640,2
1044356,1024641,2
1044356,1024646,3
1044356,1024896,16
1044356,1024897,3
1044356,1024898,4
1044356,1024899,2
1044356,1024900,1
1044356,1024902,30
1044356,1024903,24
1044356,1025540,1
1044356,1025542,12
1044356,1025664,3
1044356,1025665,1
1044356,1025666,2
1044356,1025668,4
1044356,1025669,3
1044356,1025670,16
1044356,1025798,5
1044356,1025920,92
1044356,1025921,15
1044356,1025922,81
1044356,1025923,24
1044356,1025924,14
1044356,1025925,4
1044356,1025926,213
1044356,1025927,67
1044356,1025934,2
1044356,1025959,7
1044356,1026944,22
1044356,1026950,8
1044356,1027590,10
1044356,1027712,6
1044356,1027714,6
1044356,1027718,3
1044356,1027719,3
1044356,1027842,7
1044356,1027843,2
1044356,1027846,10
1044356,1027847,7
1044356,1027968,97
1044356,1027969,20
1044356,1027970,73
1044356,1027971,32
1044356,1027972,115
1044356,1027973,15
1044356,1027974,249
1044356,1027975,279
1044356,1028006,23
1044356,1028007,18
1044356,1028034,7
1044356,1029510,2
1044356,1030020,2
1044356,1030022,8
1044356,1031681,2
1044356,1031683,3
1044356,1031808,1
1044356,1031939,2
1044356,1031951,1
1044356,1032064,9
1044356,1032066,12
1044356,1032068,12
1044356,1032069,11
1044356,1032070,63
1044356,1032071,64
1044356,1032079,19
1044356,1032102,6
1044356,1032103,3
1044356,1033088,5
1044356,1033095,1
1044356,1034112,10
1044356,1034116,9
1044356,1034118,23
1044356,1034119,6
1044356,1034126,4
1044356,1036164,5
1044356,1036174,3
1044356,1038215,3
1044356,1040262,1
1044356,1040393,2
1044356,1040395,4
1044356,1040903,1
1044356,1041024,1
1044356,1041025,4
1044356,1041030,3
1044356,1041152,1
1044356,1041154,2
1044356,1041155,1
1044356,1041280,17
1044356,1041282,14
1044356,1041283,12
1044356,1041284,11
1044356,1041286,44
1044356,1041287,18
1044356,1041413,4
1044356,1041922,9
1044356,1041923,3
1044356,1041924,9
1044356,1041925,2
1044356,1041926,7
1044356,1041927,13
1044356,1042049,8
1044356,1042051,2
1044356,1042052,6
1044356,1042053,8
1044356,1042054,15
1044356,1042055,3
1044356,1042176,1
1044356,1042304,42
1044356,1042305,14
1044356,1042306,44
1044356,1042307,6
1044356,1042308,16
1044356,1042309,11
1044356,1042310,59
1044356,1042311,36
1044356,1042950,6
1044356,1042951,4
1044356,1043076,6
1044356,1043078,15
1044356,1043206,7
1044356,1043328,16
1044356,1043332,14
1044356,1043334,34
1044356,1043335,7
1044356,1043341,3
1044356,1043343,1
1044356,1043367,2
1044356,1043968,2
1044356,1043969,6
1044356,1043971,1
1044356,1043974,5
1044356,1043975,12
1044356,1044096,15
1044356,1044097,3
1044356,1044100,14
1044356,1044101,3
1044356,1044102,9
1044356,1044103,2
1044356,1044134,2
1044356,1044135,2
1044356,1044224,1
1044356,1044230,3
1044356,1044231,5
1044356,1044352,107
1044356,1044353,23
1044356,1044354,24
1044356,1044355,4
1044356,1044356,376
1044356,1044357,71
1044356,1044358,356
1044356,1044359,107
1044356,1044365,1
1044356,1044389,13
1044356,1044391,3
1044356,1046407,10
1044356,1047430,3
1044356,1047446,2
1044356,1047463,3
1044356,1047469,6
1044356,1047471,14
1044356,1048071,7
1044356,1048193,1
1044356,1048225,3
1044356,1048229,1
1044356,1048231,1
1044356,1048327,4
1044356,1048448,9
1044356,1048449,5
1044356,1048450,2
1044356,1048452,24
1044356,1048453,2
1044356,1048454,57
1044356,1048455,39
1044356,1048461,7
1044356,1048463,1
1044356,1048487,5
1044356,1048511,10
1047431,98816,2
1047431,99200,12
1047431,99204,7
1047431,99206,2
1047431,99840,3
1047431,100096,2
1047431,100224,8
1047431,100226,10
1047431,100230,8
1047431,106368,1
1047431,107398,4
1047431,108032,4
1047431,108034,20
1047431,108038,3
1047431,108290,1
1047431,108416,1
1047431,108418,22
1047431,108422,12
1047431,109442,4
1047431,109446,8
1047431,110080,1
1047431,110082,6
1047431,110465,5
1047431,110466,1
1047431,110467,4
1047431,110470,16
1047431,110471,1
1047431,110535,6
1047431,110567,3
1047431,114176,11
1047431,114560,1
1047431,114562,2
1047431,114566,6
1047431,115200,12
1047431,115456,1
1047431,115586,1
1047431,115590,5
1047431,115591,3
1047431,116608,2
1047431,116610,1
1047431,121472,2
1047431,121474,2
1047431,122498,2
1047431,123526,1
1047431,123778,6
1047431,123782,7
1047431,124416,1
1047431,124672,1
1047431,124674,6
1047431,125826,3
1047431,125828,9
1047431,125829,4
1047431,125830,16
1047431,125831,2
1047431,126464,10
1047431,126466,7
1047431,126592,3
1047431,126852,5
1047431,126854,24
1047431,127622,1
1047431,129664,5
1047431,130688,4
1047431,130690,2
1047431,130694,2
1047431,130946,9
1047431,130950,18
1047431,233350,1
1047431,237446,1
1047431,237447,1
1047431,241536,8
1047431,241537,8
1047431,241538,4
1047431,241539,8
1047431,241542,3
1047431,244615,3
1047431,245632,3
1047431,245634,10
1047431,245638,29
1047431,245639,19
1047431,256901,1
1047431,256902,12
1047431,256903,2
1047431,257925,2
1047431,257926,3
1047431,257927,8
1047431,260738,3
1047431,260770,5
1047431,260774,2
1047431,260775,3
1047431,260998,20
1047431,260999,15
1047431,261762,1
1047431,261767,6
1047431,262016,1
1047431,262018,1
1047431,262021,3
1047431,262022,2
1047431,262023,10
1047431,337799,2
1047431,339463,3
1047431,339719,1
1047431,339847,9
1047431,339851,2
1047431,339855,2
1047431,355847,1
1047431,356103,4
1047431,360960,2
1047431,361344,9
1047431,361984,9
1047431,361986,1
1047431,362112,2
1047431,362240,8
1047431,362368,6
1047431,362374,57
1047431,364422,3
1047431,369414,1
1047431,369542,23
1047431,370304,1
1047431,370310,2
1047431,370438,14
1047431,370560,4
1047431,370562,7
1047431,370566,48
1047431,371590,11
1047431,372486,3
1047431,372609,1
1047431,372614,30
1047431,372615,1
1047431,372622,7
1047431,372679,1
1047431,373638,1
1047431,374656,1
1047431,375686,3
1047431,376583,3
1047431,376646,3
1047431,376647,1
1047431,376711,6
1047431,377344,2
1047431,377476,1
1047431,377600,7
1047431,377604,5
1047431,377606,1
1047431,377730,2
1047431,377734,8
1047431,377735,1
1047431,378758,5
1047431,378759,1
1047431,380550,1
1047431,380806,2
1047431,385668,8
1047431,385796,6
1047431,385798,15
1047431,385922,33
1047431,385924,14
1047431,385926,51
1047431,385927,3
1047431,386692,1
1047431,386818,4
1047431,386946,4
1047431,386948,9
1047431,386949,1
1047431,386950,39
1047431,386951,6
1047431,387970,5
1047431,387974,18
1047431,387975,9
1047431,388736,5
1047431,388737,8
1047431,388870,5
1047431,388993,3
1047431,388996,1
1047431,388998,6
1047431,389766,2
1047431,390022,5
1047431,392070,26
1047431,393090,3
1047431,393094,8
1047431,405382,1
1047431,405415,1
1047431,421766,1
1047431,436103,3
1047431,436143,2
1047431,438150,5
1047431,438151,7
1047431,438183,2
1047431,438191,2
1047431,452519,2
1047431,452527,1
1047431,453551,5
1047431,454534,1
1047431,454567,2
1047431,454575,6
1047431,458671,2
1047431,460550,14
1047431,460678,3
1047431,462598,2
1047431,462599,2
1047431,467847,1
1047431,468868,4
1047431,468870,5
1047431,468871,5
1047431,470791,8
1047431,470912,6
1047431,470914,6
1047431,470916,1
1047431,470918,4
1047431,470919,3
1047431,470927,5
1047431,484231,5
1047431,485254,3
1047431,487296,6
1047431,487300,4
1047431,487302,5
1047431,492416,1
1047431,493312,10
1047431,493314,8
1047431,493318,5
1047431,493440,16
1047431,493441,1
1047431,493442,2
1047431,493443,2
1047431,493444,8
1047431,493445,7
1047431,493446,21
1047431,493447,13
1047431,495362,1
1047431,495488,2
1047431,495490,3
1047431,495494,5
1047431,497542,1
1047431,499458,5
1047431,499462,4
1047431,499588,3
1047431,499590,10
1047431,499591,3
1047431,499606,5
1047431,499607,3
1047431,500614,5
1047431,500615,10
1047431,501504,1
1047431,501510,11
1047431,501632,3
1047431,501634,2
1047431,501635,12
1047431,501638,46
1047431,501639,21
1047431,501643,5
1047431,502662,7
1047431,503168,3
1047431,503426,2
1047431,503430,11
1047431,503553,2
1047431,503555,9
1047431,503558,7
1047431,503559,1
1047431,503681,23
1047431,503682,10
1047431,503683,27
1047431,503685,3
1047431,503686,64
1047431,503687,52
1047431,503695,1
1047431,504710,7
1047431,505728,2
1047431,505730,2
1047431,505734,7
1047431,506758,4
1047431,506759,5
1047431,507718,4
1047431,507719,1
1047431,507779,1
1047431,507781,10
1047431,507782,40
1047431,507783,42
1047431,507814,2
1047431,508802,4
1047431,508806,12
1047431,508807,16
1047431,509830,12
1047431,511878,1
1047431,512903,11
1047431,513927,1
1047431,515974,2
1047431,515990,1
1047431,516992,1
1047431,516994,2
1047431,516996,21
1047431,516997,2
1047431,516998,44
1047431,516999,26
1047431,518016,13
1047431,518018,13
1047431,518020,7
1047431,518021,7
1047431,518022,72
1047431,518023,1
1047431,518027,2
1047431,518055,2
1047431,519042,6
1047431,519044,3
1047431,519045,4
1047431,519046,15
1047431,519047,18
1047431,519552,4
1047431,519815,8
1047431,520064,3
1047431,520065,2
1047431,520066,3
1047431,520067,4
1047431,520068,7
1047431,520069,4
1047431,520070,100
1047431,520071,108
1047431,520075,2
1047431,520087,13
1047431,520103,4
1047431,521092,3
1047431,521093,2
1047431,521094,15
1047431,521095,3
1047431,522118,19
1047431,522119,3
1047431,523136,2
1047431,523137,2
1047431,523140,12
1047431,523141,21
1047431,523142,7
1047431,523143,48
1047431,523149,3
1047431,523151,1
1047431,523159,1
1047431,523911,5
1047431,524162,3
1047431,524163,1
1047431,524165,16
1047431,524166,94
1047431,524167,68
1047431,524173,4
1047431,524175,2
1047431,524182,11
1047431,524198,2
1047431,524206,1
1047431,524207,6
1047431,624518,8
1047431,624519,1
1047431,624534,4
1047431,626567,7
1047431,626578,2
1047431,626582,2
1047431,630406,7
1047431,630662,7
1047431,630674,3
1047431,630706,8
1047431,630707,1
1047431,632448,3
1047431,632706,9
1047431,632710,3
1047431,632711,3
1047431,632726,10
1047431,633360,12
1047431,634368,5
1047431,634384,5
1047431,634496,13
1047431,634500,13
1047431,634502,9
1047431,634503,5
1047431,634752,1
1047431,634754,28
1047431,634758,63
1047431,634759,12
1047431,634766,2
1047431,634774,3
1047431,634790,8
1047431,634791,10
1047431,634855,4
1047431,637456,1
1047431,637568,2
1047431,637574,13
1047431,637584,3
1047431,637862,1
1047431,637863,1
1047431,638464,4
1047431,638470,8
1047431,638592,3
1047431,638598,25
1047431,638850,2
1047431,638851,3
1047431,638854,46
1047431,638855,5
1047431,638862,3
1047431,638886,1
1047431,638887,12
1047431,638903,4
